event_id,user_id,movie_id,date_id,device_type,watch_minutes,completion_pct,is_completed,rating_given
45993,560,337,20241205,Web Browser,87.7,53.8,0,3.0
45994,2184,21,20240519,Mobile,84.6,67.1,0,5.0
45995,2488,88,20240523,Laptop,100.9,68.7,0,1.0
45996,862,271,20231208,Laptop,16.3,77.4,0,3.0
45998,204,210,20241211,Smart TV,37.8,80.4,0,
45999,1942,383,20240726,Mobile,61.2,57.2,0,
46000,59,301,20240119,Laptop,34.1,64.3,0,
46001,294,354,20240323,Smart TV,38.0,21.2,0,3.0
46002,841,470,20240728,Mobile,79.0,57.3,0,
46003,2498,291,20240920,Laptop,46.5,91.1,1,5.0
46004,2197,172,20241119,Mobile,30.8,23.4,0,1.0
46005,2945,419,20240427,Tablet,48.0,31.0,0,
46006,1819,18,20240614,Mobile,130.1,73.1,0,
46007,1740,527,20241217,Mobile,79.1,49.2,0,
46008,1974,126,20230718,Smart TV,14.7,30.0,0,
46009,1574,471,20241117,Gaming Console,35.2,74.9,0,5.0
46010,1587,403,20240830,Web Browser,5.2,17.4,0,3.0
46011,2497,521,20240419,Tablet,71.0,67.6,0,5.0
46012,15,251,20241226,Smart TV,126.5,76.2,0,
46013,2544,521,20240921,Smart TV,83.0,79.1,0,5.0
46014,655,546,20231026,Gaming Console,13.1,23.5,0,1.0
46015,1922,545,20241230,Smart TV,31.1,34.2,0,4.0
46016,19,31,20241202,Mobile,28.6,63.6,0,4.0
46017,1607,498,20241214,Tablet,30.0,27.3,0,
46018,195,557,20241118,Mobile,30.9,20.2,0,2.0
46019,2206,529,20240320,Mobile,26.2,54.5,0,
46020,199,464,20241222,Laptop,65.8,57.7,0,
46021,595,159,20241123,Laptop,15.2,12.7,0,5.0
46022,1937,185,20240713,Mobile,49.4,30.5,0,5.0
46023,692,178,20241108,Mobile,136.2,84.1,0,
46024,1357,107,20241027,Mobile,47.0,33.6,0,
46025,1933,355,20241201,Smart TV,101.0,85.6,0,1.0
46026,2444,26,20241119,Laptop,13.9,47.9,0,1.0
46027,659,17,20230923,Tablet,50.7,90.6,1,3.0
46028,1645,312,20230920,Smart TV,30.2,54.0,0,
46029,2446,128,20240720,Gaming Console,35.9,94.3,1,3.0
46030,1983,312,20240301,Mobile,43.2,77.1,0,1.0
46031,1348,516,20241004,Gaming Console,55.1,38.6,0,
46032,2121,93,20230904,Web Browser,24.1,52.4,0,3.0
46033,2852,275,20241001,Smart TV,106.2,75.8,0,4.0
46034,1898,451,20230623,Mobile,37.5,93.7,1,3.0
46035,2966,386,20240301,Mobile,14.8,32.8,0,3.0
46036,2057,394,20240731,Mobile,6.8,28.2,0,5.0
46037,2856,583,20241111,Gaming Console,13.4,30.4,0,4.0
46038,1073,268,20240419,Smart TV,18.2,11.8,0,5.0
46039,1182,7,20241217,Mobile,74.5,61.6,0,2.0
46040,661,420,20241107,Smart TV,25.0,53.2,0,3.0
46041,1294,356,20231030,Laptop,107.5,88.8,0,2.0
46042,720,20,20240525,Gaming Console,7.9,8.8,0,
46043,1968,197,20240322,Laptop,24.3,23.8,0,5.0
46044,2412,422,20241223,Web Browser,10.1,50.5,0,5.0
46045,2236,124,20240722,Mobile,51.5,64.3,0,
46046,1905,10,20241117,Smart TV,17.5,17.6,0,
46047,1244,139,20240605,Mobile,84.8,65.8,0,4.0
46048,1386,7,20231008,Smart TV,49.8,41.2,0,
46049,1848,250,20230618,Smart TV,114.3,82.3,0,
46050,2176,138,20241228,Gaming Console,16.0,59.3,0,
46051,2917,318,20240624,Mobile,11.1,22.6,0,
46052,182,121,20240920,Smart TV,111.8,80.4,0,
46053,1689,515,20230731,Smart TV,11.8,33.7,0,
46054,1905,291,20241224,Smart TV,34.8,68.2,0,
46056,923,353,20241021,Smart TV,134.3,95.9,1,2.0
46057,178,394,20240927,Smart TV,12.6,52.6,0,3.0
46058,2780,186,20230622,Mobile,19.1,63.8,0,5.0
46059,239,82,20231017,Laptop,8.4,40.2,0,5.0
46060,2448,426,20241213,Laptop,41.4,86.2,0,1.0
46061,1761,544,20240618,Mobile,122.8,73.5,0,
46062,2503,270,20241229,Mobile,37.0,23.2,0,1.0
46063,98,570,20240428,Smart TV,66.5,37.5,0,
46064,815,445,20241111,Smart TV,71.7,81.5,0,
46065,2403,160,20241217,Smart TV,34.2,79.5,0,
46066,2422,348,20240508,Laptop,37.5,93.7,1,5.0
46067,1659,50,20241201,Tablet,50.6,47.7,0,2.0
46068,313,301,20240328,Smart TV,6.5,12.3,0,5.0
46069,837,383,20231218,Smart TV,26.6,24.8,0,2.0
46070,1671,522,20240104,Web Browser,12.1,48.5,0,
46071,975,547,20240820,Mobile,26.8,49.6,0,4.0
46072,792,262,20231228,Mobile,113.4,72.7,0,
46073,652,555,20241208,Smart TV,80.1,61.1,0,
46074,357,295,20241023,Mobile,15.4,12.2,0,3.0
46075,723,522,20240610,Web Browser,10.5,42.0,0,
46076,2862,148,20231106,Mobile,24.1,61.9,0,3.0
46077,1051,58,20230425,Mobile,10.8,49.1,0,
46078,699,391,20241214,Laptop,51.9,36.8,0,3.0
46079,324,126,20240510,Laptop,20.9,42.7,0,
46080,1222,471,20241119,Laptop,19.8,42.2,0,3.0
46081,1345,587,20240527,Smart TV,105.3,84.9,0,4.0
46082,1195,420,20231126,Smart TV,29.6,62.9,0,
46083,2381,465,20240924,Smart TV,43.3,78.8,0,5.0
46084,1582,100,20240712,Tablet,111.6,77.5,0,
46085,1283,566,20240503,Mobile,17.6,31.5,0,1.0
46086,2578,209,20240413,Mobile,69.7,51.6,0,3.0
46087,546,117,20231018,Gaming Console,30.1,67.0,0,
46088,1916,246,20241114,Gaming Console,149.5,88.0,0,1.0
46089,2875,395,20230216,Mobile,38.1,35.0,0,5.0
46090,1796,460,20240519,Tablet,121.0,68.0,0,5.0
46091,2349,63,20241021,Mobile,22.2,71.6,0,4.0
46092,2479,88,20240119,Laptop,97.8,66.5,0,1.0
46093,2509,411,20241006,Tablet,86.6,89.3,0,
46094,1411,352,20240212,Smart TV,44.8,30.2,0,5.0
46095,1652,536,20241224,Web Browser,27.2,24.7,0,2.0
46096,776,126,20240928,Smart TV,18.0,36.7,0,1.0
46097,2011,232,20240210,Smart TV,63.2,39.8,0,
46098,357,579,20241115,Smart TV,116.6,97.2,1,
46099,1043,440,20230719,Mobile,85.6,57.4,0,5.0
46100,645,203,20241030,Mobile,63.5,65.5,0,2.0
46101,1721,60,20241111,Smart TV,64.9,40.6,0,
46102,2293,3,20240831,Tablet,20.6,16.5,0,
46103,2192,501,20240222,Smart TV,24.7,49.5,0,
46104,2012,379,20241123,Mobile,116.3,97.7,1,5.0
46105,1108,384,20240930,Smart TV,87.7,68.6,0,
46106,1982,470,20241225,Smart TV,8.7,6.3,0,3.0
46107,295,445,20240512,Mobile,86.7,98.6,1,4.0
46108,378,552,20240122,Mobile,74.0,69.8,0,
46109,165,359,20240930,Smart TV,157.1,88.3,0,5.0
46110,983,538,20240920,Laptop,79.1,48.3,0,3.0
46111,2672,551,20240918,Mobile,9.1,26.8,0,2.0
46112,1733,178,20240626,Mobile,49.5,30.6,0,2.0
46113,214,517,20240709,Smart TV,121.3,79.3,0,5.0
46114,1741,389,20241229,Gaming Console,41.8,82.0,0,1.0
46115,550,589,20241215,Mobile,24.0,77.6,0,3.0
46116,2297,428,20241229,Mobile,38.9,94.9,1,5.0
46117,346,314,20241217,Gaming Console,16.5,53.2,0,5.0
46118,625,118,20241005,Laptop,40.7,23.6,0,5.0
46119,2483,555,20241212,Mobile,109.6,83.7,0,
46120,392,548,20240802,Tablet,49.3,47.4,0,4.0
46121,467,315,20240807,Web Browser,13.4,36.3,0,
46122,1362,206,20241209,Laptop,114.3,64.2,0,4.0
46123,1185,253,20240209,Smart TV,18.9,75.8,0,
46124,817,113,20241229,Laptop,40.6,45.6,0,5.0
46125,1267,442,20241125,Web Browser,70.8,50.6,0,4.0
46126,2574,373,20240606,Smart TV,134.1,99.4,1,5.0
46127,239,287,20240818,Gaming Console,20.9,72.1,0,5.0
46128,1530,351,20240327,Mobile,79.1,90.9,1,
46129,108,268,20241010,Smart TV,140.7,91.3,1,3.0
46130,1111,419,20240703,Laptop,73.4,47.4,0,
46131,775,165,20241125,Smart TV,24.1,89.4,0,2.0
46132,2236,522,20231111,Tablet,12.0,47.9,0,
46133,803,215,20240205,Gaming Console,118.8,82.5,0,1.0
46134,138,367,20241105,Smart TV,93.5,61.5,0,5.0
46135,923,223,20240530,Gaming Console,95.8,69.4,0,5.0
46136,1455,512,20241201,Mobile,28.6,98.8,1,
46137,1937,558,20241013,Mobile,107.9,94.7,1,4.0
46138,2947,80,20240829,Laptop,48.9,87.3,0,
46139,202,309,20241214,Tablet,24.8,72.9,0,
46140,2750,547,20241130,Web Browser,49.1,90.9,1,
46141,2728,471,20241230,Smart TV,19.4,41.4,0,
46142,2481,252,20230920,Laptop,82.4,53.9,0,2.0
46143,1207,217,20240411,Laptop,14.2,30.1,0,
46144,1186,596,20241202,Mobile,29.6,55.9,0,3.0
46145,439,85,20241128,Mobile,130.5,76.3,0,2.0
46146,1069,445,20240413,Smart TV,37.0,42.0,0,5.0
46147,2113,488,20240825,Smart TV,84.4,68.7,0,5.0
46148,1333,472,20240720,Tablet,53.0,88.3,0,5.0
46149,2033,8,20241115,Mobile,36.8,85.6,0,1.0
46150,1888,481,20240503,Laptop,47.9,93.8,1,5.0
46151,1947,22,20240520,Smart TV,30.8,67.0,0,5.0
46152,985,198,20241217,Mobile,33.2,31.4,0,2.0
46153,597,330,20241210,Laptop,25.3,64.8,0,
46154,2123,88,20241229,Mobile,28.8,19.6,0,5.0
46155,1820,531,20230927,Mobile,21.5,55.0,0,3.0
46156,2060,340,20230116,Smart TV,33.9,84.8,0,
46157,2139,410,20241222,Web Browser,117.9,84.2,0,4.0
46158,983,582,20241124,Tablet,64.9,59.5,0,3.0
46159,499,197,20240905,Mobile,31.3,30.6,0,5.0
46160,1113,30,20240120,Gaming Console,7.9,28.3,0,
46161,1725,489,20240419,Laptop,20.3,53.4,0,2.0
46162,848,265,20241030,Mobile,79.3,57.9,0,
46163,433,139,20241228,Smart TV,107.5,83.4,0,5.0
46164,399,314,20240130,Mobile,21.1,67.9,0,
46165,515,301,20241224,Mobile,30.9,58.3,0,5.0
46166,2453,212,20241210,Smart TV,15.7,52.2,0,
46167,652,454,20241204,Tablet,29.1,16.6,0,2.0
46168,1078,445,20240711,Gaming Console,13.6,15.5,0,1.0
46169,1831,489,20240908,Smart TV,16.5,43.5,0,4.0
46170,2418,347,20241231,Laptop,44.0,32.4,0,
46171,491,147,20241001,Smart TV,49.8,36.6,0,
46172,893,346,20230705,Smart TV,40.6,73.8,0,1.0
46173,923,93,20241030,Mobile,23.3,50.6,0,5.0
46174,2039,459,20241229,Mobile,74.2,43.9,0,3.0
46175,1068,570,20241130,Mobile,168.1,95.0,1,5.0
46176,852,289,20240830,Tablet,54.6,55.7,0,4.0
46177,1191,302,20241207,Mobile,35.5,21.9,0,
46178,1772,368,20240718,Mobile,17.2,57.4,0,
46179,1252,137,20241218,Gaming Console,74.1,44.9,0,
46180,2588,345,20230813,Gaming Console,39.0,97.4,1,
46181,2659,136,20240829,Smart TV,21.3,88.6,0,3.0
46182,1872,213,20240521,Smart TV,37.9,42.1,0,4.0
46183,2474,92,20240902,Smart TV,33.3,90.0,1,
46184,1428,413,20241212,Mobile,59.9,37.9,0,4.0
46185,1797,466,20241108,Laptop,39.6,46.6,0,1.0
46186,2382,428,20240902,Smart TV,25.4,62.0,0,
46187,204,167,20241221,Smart TV,11.3,45.1,0,
46188,993,204,20240622,Mobile,14.8,31.6,0,1.0
46189,464,178,20241010,Mobile,19.9,12.3,0,5.0
46190,1885,37,20231024,Tablet,107.3,69.2,0,5.0
46191,2980,160,20241007,Web Browser,39.4,91.7,1,5.0
46192,1275,545,20241128,Mobile,45.3,49.8,0,
46193,2678,275,20231115,Smart TV,67.6,48.3,0,
46194,1346,88,20231010,Web Browser,106.7,72.6,0,1.0
46195,2122,21,20240603,Gaming Console,123.7,98.2,1,1.0
46196,1838,145,20241114,Mobile,32.5,69.2,0,
46197,1889,286,20241216,Laptop,37.6,23.1,0,2.0
46198,1441,553,20241102,Smart TV,3.9,14.4,0,2.0
46199,2212,383,20230927,Web Browser,87.8,82.1,0,
46200,2195,246,20241229,Laptop,59.0,34.7,0,4.0
46201,2002,67,20240114,Mobile,9.4,26.8,0,2.0
46202,79,597,20240318,Smart TV,80.8,53.2,0,2.0
46203,2740,45,20241002,Laptop,15.8,52.6,0,5.0
46204,248,391,20241228,Smart TV,54.7,38.8,0,
46205,1888,456,20240527,Smart TV,130.6,81.6,0,
46206,2650,468,20240916,Mobile,85.5,55.5,0,5.0
46207,2814,199,20240201,Smart TV,162.9,97.5,1,
46208,2021,536,20240610,Web Browser,64.9,59.0,0,1.0
46209,2440,424,20241227,Smart TV,25.9,61.7,0,
46210,698,455,20241004,Mobile,89.0,78.1,0,3.0
46211,938,175,20231031,Mobile,55.3,43.9,0,
46212,1130,581,20240512,Tablet,79.9,66.0,0,
46213,2748,385,20241224,Mobile,49.1,28.2,0,5.0
46214,1524,352,20241204,Web Browser,105.4,71.2,0,5.0
46215,68,248,20241015,Gaming Console,21.5,17.7,0,5.0
46216,290,66,20241223,Smart TV,24.0,14.3,0,2.0
46217,310,62,20240120,Tablet,89.7,85.4,0,
46218,1808,177,20241003,Smart TV,86.2,87.1,0,2.0
46219,2706,275,20231203,Laptop,82.1,58.7,0,
46220,854,148,20240824,Mobile,14.7,37.6,0,4.0
46221,2554,385,20240128,Smart TV,44.6,25.6,0,5.0
46222,1486,492,20240414,Mobile,20.7,59.1,0,2.0
46223,682,118,20240413,Smart TV,117.3,68.2,0,5.0
46224,1571,269,20241027,Mobile,57.8,96.3,1,
46225,190,100,20240309,Gaming Console,26.9,18.7,0,
46226,525,489,20240806,Mobile,32.1,84.6,0,2.0
46227,2445,238,20241129,Mobile,55.9,62.1,0,
46228,871,461,20240804,Laptop,58.1,51.9,0,
46229,992,213,20231023,Web Browser,85.1,94.5,1,4.0
46230,1492,303,20241207,Mobile,104.7,71.7,0,3.0
46231,2893,327,20240924,Laptop,102.0,70.9,0,4.0
46232,2602,266,20241227,Laptop,36.8,31.7,0,3.0
46233,2977,369,20241220,Tablet,14.9,46.6,0,
46234,1101,323,20240424,Gaming Console,28.5,89.2,0,2.0
46235,1753,150,20241028,Smart TV,22.3,60.2,0,
46236,268,319,20240423,Web Browser,10.1,16.8,0,
46237,1323,350,20240930,Smart TV,12.3,35.2,0,
46238,1301,548,20240216,Gaming Console,70.8,68.1,0,5.0
46239,2902,108,20241128,Mobile,54.0,40.9,0,5.0
46240,2269,596,20241107,Smart TV,12.7,24.0,0,
46241,2227,318,20241027,Web Browser,24.2,49.4,0,5.0
46242,1121,206,20241203,Tablet,158.4,89.0,0,
46243,1851,143,20241125,Mobile,24.6,25.9,0,
46244,1207,139,20240916,Smart TV,116.9,90.6,1,4.0
46245,502,261,20241228,Mobile,54.4,36.3,0,4.0
46246,701,508,20240918,Tablet,96.4,86.1,0,3.0
46247,2423,519,20240620,Laptop,88.2,74.1,0,5.0
46248,1936,467,20240822,Mobile,91.1,59.5,0,5.0
46249,1619,456,20241126,Smart TV,59.9,37.4,0,1.0
46250,2459,45,20230930,Laptop,28.3,94.2,1,5.0
46251,12,523,20241025,Mobile,14.4,40.1,0,5.0
46252,762,256,20231205,Gaming Console,16.5,28.0,0,5.0
46253,701,146,20240928,Smart TV,108.7,85.6,0,4.0
46254,1115,422,20241209,Tablet,3.7,18.6,0,
46255,938,212,20241211,Mobile,27.3,90.9,1,1.0
46256,1707,375,20240820,Smart TV,97.0,72.4,0,
46257,866,55,20240818,Web Browser,29.1,26.9,0,
46258,1994,281,20240204,Mobile,5.2,11.9,0,5.0
46259,1791,541,20241130,Tablet,120.2,75.1,0,2.0
46260,474,528,20231125,Smart TV,20.5,22.3,0,1.0
46261,1074,236,20240924,Laptop,105.0,85.3,0,3.0
46262,926,391,20240106,Smart TV,48.7,34.6,0,1.0
46263,2594,445,20231010,Smart TV,52.8,60.0,0,4.0
46264,355,215,20240910,Mobile,99.0,68.8,0,
46265,485,546,20241114,Web Browser,5.9,10.6,0,2.0
46266,1840,78,20231031,Smart TV,31.7,36.9,0,3.0
46267,2181,148,20230903,Tablet,33.0,84.6,0,
46268,2907,155,20230923,Mobile,89.7,52.4,0,
46269,2698,160,20240817,Gaming Console,29.8,69.2,0,4.0
46270,1477,537,20241228,Gaming Console,30.1,24.1,0,
46271,1009,272,20241223,Smart TV,92.6,57.8,0,
46272,1763,593,20240721,Smart TV,21.1,19.9,0,4.0
46273,1047,432,20230426,Mobile,60.8,40.5,0,5.0
46274,2012,309,20240919,Smart TV,25.7,75.6,0,
46275,1495,289,20240718,Mobile,83.3,85.0,0,2.0
46276,1013,418,20241016,Web Browser,79.8,67.7,0,
46277,1869,480,20240308,Smart TV,124.5,72.4,0,5.0
46278,1533,131,20241201,Laptop,34.4,32.1,0,
46279,684,503,20241230,Mobile,23.8,27.6,0,
46280,2406,36,20240609,Web Browser,56.8,39.2,0,
46281,582,74,20240922,Mobile,77.8,54.8,0,2.0
46282,1397,134,20240430,Mobile,76.5,70.2,0,1.0
46283,1747,452,20240822,Web Browser,46.2,87.2,0,4.0
46284,147,487,20240529,Mobile,21.9,37.7,0,4.0
46285,1763,325,20240811,Smart TV,33.9,23.5,0,2.0
46286,2956,226,20240202,Tablet,21.5,56.7,0,1.0
46287,1036,468,20240501,Mobile,57.3,37.2,0,2.0
46288,844,303,20240123,Web Browser,79.0,54.1,0,4.0
46289,581,580,20240329,Mobile,14.5,27.3,0,5.0
46290,2679,530,20240701,Smart TV,80.7,50.7,0,1.0
46291,2154,109,20241012,Mobile,10.6,26.4,0,4.0
46292,1796,280,20240111,Tablet,11.3,51.2,0,
46293,312,568,20230716,Tablet,24.9,26.0,0,
46294,2303,224,20240324,Smart TV,47.8,50.3,0,2.0
46295,1848,407,20231119,Smart TV,82.9,62.8,0,1.0
46296,2561,563,20240918,Mobile,12.4,41.4,0,1.0
46297,1605,128,20240521,Mobile,11.6,30.6,0,3.0
46298,1714,470,20241220,Smart TV,98.0,71.0,0,3.0
46299,2368,203,20241109,Tablet,50.6,52.1,0,1.0
46300,2780,94,20240906,Gaming Console,49.8,50.3,0,5.0
46301,1250,227,20230928,Smart TV,29.0,68.9,0,2.0
46302,304,291,20240928,Smart TV,26.4,51.8,0,
46303,388,583,20241119,Mobile,9.0,20.4,0,2.0
46304,568,14,20230927,Smart TV,32.9,63.3,0,2.0
46305,368,553,20241105,Web Browser,7.2,26.8,0,3.0
46306,162,189,20240620,Smart TV,21.2,49.4,0,1.0
46307,1117,206,20240917,Smart TV,105.6,59.3,0,1.0
46308,1436,342,20240815,Mobile,110.6,83.8,0,1.0
46309,2422,377,20240923,Mobile,7.5,23.3,0,
46310,1,595,20241127,Tablet,18.5,14.7,0,
46311,1444,575,20240930,Smart TV,6.0,26.2,0,2.0
46312,439,253,20241220,Smart TV,21.9,87.6,0,3.0
46313,688,557,20240122,Laptop,117.4,76.7,0,
46314,472,369,20241128,Smart TV,17.7,55.4,0,1.0
46315,189,599,20230517,Mobile,73.5,41.5,0,4.0
46316,704,6,20241230,Web Browser,50.3,56.5,0,2.0
46317,140,303,20240111,Web Browser,38.3,26.3,0,
46318,1876,12,20241121,Mobile,45.5,79.9,0,
46319,1645,246,20240227,Smart TV,161.0,94.7,1,1.0
46320,2686,458,20241221,Laptop,16.3,28.1,0,1.0
46321,1680,451,20241018,Mobile,23.8,59.4,0,1.0
46322,2007,156,20240227,Smart TV,25.3,90.4,1,5.0
46323,2725,577,20240316,Smart TV,52.3,31.9,0,4.0
46324,162,158,20241127,Tablet,25.4,79.4,0,
46325,1904,131,20241208,Mobile,63.9,59.7,0,
46326,1106,473,20240816,Laptop,51.8,62.4,0,5.0
46327,13,372,20240528,Mobile,88.0,71.6,0,
46328,745,396,20241007,Web Browser,26.1,52.1,0,4.0
46329,278,323,20230705,Smart TV,10.7,33.3,0,
46330,1294,197,20240211,Smart TV,86.2,84.5,0,4.0
46331,1689,210,20240721,Smart TV,19.3,41.1,0,3.0
46332,694,99,20241030,Gaming Console,60.1,39.8,0,
46333,2108,430,20231203,Laptop,31.2,72.5,0,4.0
46334,2734,357,20241202,Smart TV,3.7,17.6,0,
46335,291,130,20241229,Gaming Console,26.2,81.8,0,4.0
46336,482,418,20241029,Mobile,19.6,16.6,0,3.0
46337,883,29,20240709,Mobile,76.1,90.6,1,3.0
46338,1724,213,20241220,Laptop,45.9,51.0,0,3.0
46339,1056,489,20240107,Mobile,0.9,2.3,0,
46340,2908,476,20231130,Mobile,95.0,84.1,0,1.0
46341,1198,414,20240731,Mobile,63.3,41.4,0,4.0
46342,2907,326,20240327,Gaming Console,24.8,69.0,0,1.0
46343,433,511,20241220,Laptop,91.3,74.9,0,1.0
46344,1208,313,20241106,Mobile,121.2,72.2,0,2.0
46345,2783,93,20240702,Mobile,30.9,67.2,0,2.0
46346,1891,358,20240524,Mobile,16.9,9.4,0,5.0
46347,1743,70,20241110,Mobile,45.6,39.0,0,1.0
46348,1366,247,20241002,Mobile,40.2,69.4,0,
46349,2615,206,20230717,Laptop,87.4,49.1,0,5.0
46350,1539,13,20240407,Smart TV,88.7,50.1,0,
46351,1110,247,20240701,Smart TV,19.6,33.8,0,1.0
46352,2329,597,20241111,Mobile,130.7,86.0,0,5.0
46353,239,104,20240729,Web Browser,81.2,50.1,0,5.0
46354,374,512,20241206,Mobile,21.0,72.4,0,5.0
46355,217,501,20240616,Gaming Console,27.6,55.2,0,1.0
46356,1506,48,20240924,Mobile,49.5,49.0,0,
46357,844,325,20230627,Smart TV,103.7,72.0,0,4.0
46358,1865,535,20241230,Gaming Console,76.7,51.1,0,1.0
46359,594,93,20230506,Smart TV,35.5,77.2,0,5.0
46360,1479,520,20241227,Laptop,57.2,51.0,0,5.0
46361,1315,252,20230829,Smart TV,43.7,28.5,0,1.0
46362,2836,60,20241120,Smart TV,58.1,36.3,0,
46363,1820,274,20240118,Smart TV,30.8,30.8,0,2.0
46364,2087,430,20240420,Mobile,14.1,32.8,0,3.0
46365,1285,119,20241102,Mobile,23.7,55.1,0,
46366,249,180,20241010,Gaming Console,89.9,84.0,0,
46367,1976,16,20231221,Laptop,51.0,96.3,1,2.0
46368,905,516,20241016,Mobile,86.2,60.3,0,5.0
46369,598,372,20231111,Laptop,92.2,74.9,0,2.0
46370,1783,419,20240126,Smart TV,66.0,42.6,0,
46371,926,382,20230729,Mobile,26.1,86.9,0,3.0
46372,2241,378,20230709,Laptop,83.4,54.5,0,5.0
46373,2202,599,20231231,Smart TV,139.3,78.7,0,2.0
46374,1104,456,20241204,Smart TV,126.8,79.2,0,
46375,478,311,20241013,Web Browser,85.0,74.6,0,
46376,1411,477,20240910,Mobile,9.3,23.2,0,5.0
46377,365,341,20241223,Web Browser,45.5,25.7,0,4.0
46378,60,529,20240806,Web Browser,28.1,58.6,0,
46379,1966,424,20241012,Smart TV,19.6,46.6,0,
46380,2676,208,20240726,Smart TV,65.2,67.2,0,1.0
46381,514,293,20241211,Laptop,112.7,74.2,0,
46382,1551,31,20240726,Smart TV,21.7,48.3,0,5.0
46383,2867,397,20240725,Tablet,33.0,20.4,0,5.0
46384,1369,408,20240722,Mobile,126.7,86.2,0,3.0
46385,2202,211,20230327,Smart TV,118.0,83.7,0,4.0
46386,1968,197,20230811,Tablet,81.4,79.8,0,5.0
46387,543,378,20240528,Laptop,71.1,46.4,0,5.0
46388,2560,278,20241218,Laptop,20.1,38.7,0,5.0
46389,1709,308,20240217,Mobile,89.9,55.8,0,
46390,1954,24,20241216,Smart TV,95.6,62.1,0,5.0
46391,2022,133,20241127,Smart TV,108.7,94.5,1,
46392,2373,522,20240831,Mobile,20.5,81.8,0,
46393,2195,265,20240608,Mobile,135.3,98.8,1,3.0
46394,2704,574,20240929,Smart TV,76.5,68.3,0,5.0
46395,855,426,20240801,Mobile,36.3,75.6,0,
46396,2844,370,20240910,Gaming Console,31.6,85.3,0,2.0
46397,2276,408,20240907,Mobile,55.3,37.6,0,5.0
46398,30,266,20240910,Laptop,35.3,30.5,0,4.0
46399,188,7,20241013,Web Browser,63.5,52.5,0,2.0
46400,2190,116,20240319,Smart TV,54.6,90.9,1,
46401,2970,329,20240507,Tablet,40.6,79.6,0,2.0
46402,2753,525,20230628,Mobile,43.2,53.3,0,1.0
46403,2956,517,20230531,Laptop,52.6,34.4,0,5.0
46404,424,5,20231008,Gaming Console,86.4,81.5,0,2.0
46405,1154,65,20240830,Mobile,20.3,36.9,0,5.0
46406,2304,196,20241223,Laptop,20.6,68.7,0,3.0
46407,1074,455,20240223,Laptop,80.3,70.4,0,4.0
46408,1850,40,20240220,Web Browser,14.4,62.5,0,2.0
46409,1942,176,20240902,Laptop,44.9,28.1,0,5.0
46410,2698,512,20231109,Laptop,25.6,88.2,0,
46411,1307,464,20230828,Smart TV,101.3,88.8,0,2.0
46412,1965,593,20240603,Mobile,17.9,16.9,0,3.0
46413,1171,358,20241011,Gaming Console,37.7,21.0,0,
46414,2542,222,20241003,Smart TV,15.0,41.8,0,
46415,1356,318,20231113,Gaming Console,19.2,39.2,0,2.0
46416,1953,58,20241204,Smart TV,9.4,42.9,0,5.0
46417,2017,465,20241207,Laptop,15.7,28.5,0,1.0
46418,182,363,20241125,Laptop,88.7,68.3,0,5.0
46419,1514,272,20230408,Gaming Console,115.9,72.4,0,1.0
46420,2706,474,20241101,Laptop,14.3,34.2,0,5.0
46421,742,277,20240503,Mobile,141.8,84.9,0,5.0
46422,229,82,20240502,Tablet,10.3,49.1,0,5.0
46423,2881,600,20241021,Laptop,27.1,60.2,0,4.0
46424,840,171,20241126,Mobile,20.4,53.7,0,2.0
46425,1536,382,20240324,Mobile,16.7,55.8,0,
46426,1547,464,20240716,Web Browser,52.9,46.4,0,4.0
46427,1188,200,20240925,Mobile,15.7,60.4,0,1.0
46428,2488,176,20230730,Mobile,146.7,91.7,1,
46429,1314,545,20241217,Smart TV,29.0,31.9,0,5.0
46430,1059,334,20241018,Mobile,68.4,43.3,0,
46431,1039,245,20241009,Smart TV,113.6,81.8,0,
46432,1081,64,20241208,Smart TV,18.7,20.5,0,
46433,1646,324,20241228,Mobile,25.5,55.4,0,4.0
46434,1312,239,20240108,Mobile,58.2,51.5,0,
46435,834,308,20231025,Mobile,100.1,62.2,0,
46436,1266,176,20241125,Mobile,46.3,29.0,0,5.0
46437,2359,76,20240916,Laptop,18.9,34.3,0,3.0
46438,2327,570,20240617,Mobile,77.9,44.0,0,5.0
46439,1991,517,20241218,Mobile,147.9,96.7,1,3.0
46440,219,409,20241027,Smart TV,31.7,93.4,1,5.0
46441,1757,120,20240211,Tablet,29.4,89.2,0,1.0
46442,2498,349,20241024,Smart TV,45.4,53.4,0,3.0
46443,1887,398,20241208,Tablet,64.9,42.7,0,
46444,2993,211,20230908,Smart TV,37.4,26.5,0,2.0
46445,1281,59,20240419,Mobile,107.4,73.6,0,3.0
46446,1702,267,20241116,Web Browser,75.8,54.5,0,2.0
46447,2356,416,20241010,Mobile,117.8,68.9,0,5.0
46448,856,442,20230907,Mobile,117.7,84.1,0,1.0
46449,1937,304,20241124,Laptop,73.7,73.0,0,
46450,1793,530,20241005,Tablet,46.9,29.5,0,4.0
46451,168,195,20230531,Laptop,96.4,81.0,0,
46452,2959,176,20240627,Smart TV,70.4,44.0,0,
46453,2501,468,20240908,Mobile,31.3,20.3,0,3.0
46454,2060,154,20231012,Mobile,94.5,63.4,0,2.0
46455,1899,145,20240517,Mobile,15.3,32.6,0,
46456,31,357,20230908,Smart TV,18.0,85.9,0,1.0
